x,y,U,Err(U),Err(DU),Last Update Type, DU_x,DU_y
-0.179688,0.703125,0.553156,-0.621886,1.40625,2.69362e-06,3.24801e-06,2
-0.179688,0.710938,0.564203,-0.621886,1.42188,2.69259e-06,3.37416e-06,2
-0.179688,0.71875,0.575372,-0.621886,1.4375,2.6883e-06,3.81431e-06,2
-0.179688,0.726562,0.586664,-0.621886,1.45313,2.68008e-06,4.18451e-06,2
-0.179688,0.734375,0.598077,-0.621886,1.46875,2.66897e-06,4.40121e-06,2
-0.179688,0.742188,0.609613,-0.621885,1.48438,2.65556e-06,4.64355e-06,2
-0.179688,0.75,0.621271,-0.621885,1.5,2.63857e-06,5.21993e-06,2
-0.179688,0.757812,0.633051,-0.621885,1.51563,2.61471e-06,6.33186e-06,2
-0.179688,0.765625,0.644953,-0.621884,1.53126,2.58039e-06,7.86074e-06,2
-0.179688,0.773438,0.656977,-0.621884,1.54688,2.53418e-06,9.35896e-06,2
-0.179688,0.78125,0.669123,-0.621883,1.56251,2.4784e-06,1.02768e-05,2
-0.179688,0.789062,0.681391,-0.621883,1.57813,2.41879e-06,1.02485e-05,2
-0.179688,0.796875,0.693781,-0.621883,1.59376,2.36246e-06,9.23512e-06,2
-0.179688,0.804688,0.706293,-0.621884,1.60938,2.3157e-06,7.49566e-06,2
-0.179688,0.8125,0.718927,-0.621885,1.62501,2.28207e-06,5.50853e-06,2
-0.179688,0.820312,0.731684,-0.621886,1.64063,2.26108e-06,3.91566e-06,2
-0.179688,0.828125,0.744562,-0.621886,1.65625,2.24735e-06,3.40897e-06,2
-0.179688,0.835938,0.757563,-0.621885,1.67188,2.23117e-06,4.45915e-06,2
-0.179688,0.84375,0.770685,-0.621884,1.68751,2.20142e-06,6.97389e-06,2
-0.179688,0.851562,0.78393,-0.621883,1.70313,2.15029e-06,1.01575e-05,2
-0.179688,0.859375,0.797297,-0.621882,1.71876,2.07747e-06,1.27796e-05,2
-0.179688,0.867188,0.810786,-0.621881,1.73439,1.9912e-06,1.37564e-05,2
-0.179688,0.875,0.824397,-0.621882,1.75001,1.90509e-06,1.26797e-05,2
-0.179688,0.882812,0.83813,-0.621883,1.76563,1.83254e-06,9.95714e-06,2
-0.179688,0.890625,0.851985,-0.621884,1.78126,1.78192e-06,6.52113e-06,2
-0.179688,0.898438,0.865962,-0.621886,1.79688,1.7546e-06,3.34904e-06,2
-0.179688,0.90625,0.880061,-0.621887,1.8125,1.74611e-06,1.09795e-06,2
-0.179688,0.914062,0.894282,-0.621887,1.82812,1.74895e-06,1.04193e-08,2
-0.179688,0.921875,0.908625,-0.621887,1.84375,1.75542e-06,1.08774e-07,2
-0.179688,0.929688,0.923091,-0.621887,1.85938,1.75959e-06,4.70315e-07,2
-0.179688,0.9375,0.937678,-0.621887,1.875,1.7581e-06,1.3422e-06,2
-0.179688,0.945312,0.952387,-0.621886,1.89063,1.75013e-06,2.1831e-06,2
-0.179688,0.953125,0.967219,-0.621886,1.90625,1.73669e-06,2.79346e-06,2
-0.179688,0.960938,0.982173,-0.621886,1.92188,1.71973e-06,3.10211e-06,2
-0.179688,0.96875,0.997248,-0.621886,1.9375,1.70131e-06,3.13049e-06,2
-0.179688,0.976562,1.01245,-0.621884,1.95313,1.68197e-06,7.30199e-06,2
-0.179688,0.984375,inf,inf,inf,inf,inf,0
-0.179688,0.992188,inf,inf,inf,inf,inf,0
-0.179688,1,inf,inf,inf,inf,inf,0
-0.171875,-1,inf,inf,inf,inf,inf,0
-0.171875,-0.992188,inf,inf,inf,inf,inf,0
-0.171875,-0.984375,inf,inf,inf,inf,inf,0
-0.171875,-0.976562,1.00768,-0.598889,-1.95313,1.40093e-06,1.31345e-05,2
-0.171875,-0.96875,0.99248,-0.598889,-1.93751,1.3899e-06,1.31335e-05,2
-0.171875,-0.960938,0.977404,-0.598889,-1.92188,1.37898e-06,1.30839e-05,2
-0.171875,-0.953125,0.962451,-0.598889,-1.90626,1.36821e-06,1.31204e-05,2
-0.171875,-0.945312,0.947619,-0.598889,-1.89063,1.35809e-06,1.33317e-05,2
-0.171875,-0.9375,0.93291,-0.598889,-1.87501,1.34929e-06,1.37276e-05,2
-0.171875,-0.929688,0.918322,-0.59889,-1.85938,1.34235e-06,1.42439e-05,2
-0.171875,-0.921875,0.903857,-0.59889,-1.84376,1.33752e-06,1.47802e-05,2
-0.171875,-0.914062,0.889514,-0.598891,-1.82813,1.3347e-06,1.52468e-05,2
-0.171875,-0.90625,0.875292,-0.598891,-1.81251,1.33352e-06,1.56032e-05,2
-0.171875,-0.898438,0.861193,-0.598891,-1.79688,1.33363e-06,1.58769e-05,2
-0.171875,-0.890625,0.847216,-0.598891,-1.78126,1.33484e-06,1.61586e-05,2
-0.171875,-0.882812,0.833361,-0.598892,-1.76563,1.33739e-06,1.6572e-05,2
-0.171875,-0.875,0.819628,-0.598892,-1.75001,1.34191e-06,1.72222e-05,2
-0.171875,-0.867188,0.806017,-0.598893,-1.73438,1.34926e-06,1.81435e-05,2
-0.171875,-0.859375,0.792529,-0.598894,-1.71876,1.36025e-06,1.92772e-05,2
-0.171875,-0.851562,0.779162,-0.598895,-1.70313,1.37537e-06,2.04972e-05,2
-0.171875,-0.84375,0.765917,-0.598897,-1.68751,1.39465e-06,2.16706e-05,2
-0.171875,-0.835938,0.752795,-0.598897,-1.67188,1.4177e-06,2.27128e-05,2
-0.171875,-0.828125,0.739794,-0.598898,-1.65626,1.44401e-06,2.36025e-05,2
-0.171875,-0.820312,0.726916,-0.598899,-1.64064,1.47302e-06,2.43564e-05,2
-0.171875,-0.8125,0.714159,-0.5989,-1.62501,1.50429e-06,2.49969e-05,2
-0.171875,-0.804688,0.701525,-0.5989,-1.60939,1.53746e-06,2.55497e-05,2
-0.171875,-0.796875,0.689013,-0.598901,-1.59376,1.57229e-06,2.60706e-05,2
-0.171875,-0.789062,0.676623,-0.598901,-1.57814,1.60879e-06,2.66626e-05,2
-0.171875,-0.78125,0.664355,-0.598902,-1.56251,1.64736e-06,2.7446e-05,2
-0.171875,-0.773438,0.652209,-0.598903,-1.54689,1.68866e-06,2.84813e-05,2
-0.171875,-0.765625,0.640185,-0.598904,-1.53126,1.73336e-06,2.96923e-05,2
-0.171875,-0.757812,0.628283,-0.598905,-1.51564,1.78161e-06,3.08479e-05,2
-0.171875,-0.75,0.616503,-0.598906,-1.50001,1.83271e-06,3.16278e-05,2
-0.171875,-0.742188,0.604845,-0.598906,-1.48439,1.88499e-06,3.17452e-05,2
-0.171875,-0.734375,0.593309,-0.598906,-1.46876,1.93617e-06,3.10713e-05,2
-0.171875,-0.726562,0.581896,-0.598904,-1.45314,1.98396e-06,2.97062e-05,2
-0.171875,-0.71875,0.570604,-0.598903,-1.43751,2.02676e-06,2.79697e-05,2
-0.171875,-0.710938,0.559435,-0.598901,-1.42188,2.06419e-06,2.63117e-05,2
-0.171875,-0.703125,0.548387,-0.5989,-1.40626,2.09718e-06,2.5166e-05,2
-0.171875,-0.695312,0.537462,-0.5989,-1.39063,2.12771e-06,2.47888e-05,2
-0.171875,-0.6875,0.526659,-0.5989,-1.37501,2.15805e-06,2.51441e-05,2
-0.171875,-0.679688,0.515978,-0.598901,-1.35938,2.18984e-06,2.58917e-05,2
-0.171875,-0.671875,0.505418,-0.598902,-1.34376,2.22347e-06,2.65071e-05,2
-0.171875,-0.664062,0.494981,-0.598902,-1.32813,2.25781e-06,2.6491e-05,2
-0.171875,-0.65625,0.484666,-0.598901,-1.31251,2.29069e-06,2.55749e-05,2
-0.171875,-0.648438,0.474474,-0.598899,-1.29688,2.31968e-06,2.38202e-05,2
-0.171875,-0.640625,0.464403,-0.598897,-1.28126,2.34301e-06,2.15644e-05,2
-0.171875,-0.632812,0.454454,-0.598895,-1.26563,2.36004e-06,1.92547e-05,2
-0.171875,-0.625,0.444627,-0.598893,-1.25001,2.37128e-06,1.72637e-05,2
-0.171875,-0.617188,0.434923,-0.598892,-1.23438,2.37796e-06,1.57799e-05,2
-0.171875,-0.609375,0.42534,-0.598891,-1.21875,2.38154e-06,1.48077e-05,2
-0.171875,-0.601562,0.41588,-0.59889,-1.20313,2.38328e-06,1.42416e-05,2
-0.171875,-0.59375,0.406541,-0.59889,-1.1875,2.38407e-06,1.3942e-05,2
-0.171875,-0.585938,0.397325,-0.59889,-1.17188,2.38441e-06,1.37587e-05,2
-0.171875,-0.578125,0.388231,-0.59889,-1.15625,2.3844e-06,1.3523e-05,2
-0.171875,-0.570312,0.379259,-0.598889,-1.14063,2.38373e-06,1.30701e-05,2
-0.171875,-0.5625,0.370409,-0.598889,-1.125,2.38181e-06,1.23226e-05,2
-0.171875,-0.554688,0.361681,-0.598888,-1.10938,2.37812e-06,1.13723e-05,2
-0.171875,-0.546875,0.353075,-0.598887,-1.09375,2.37252e-06,1.04651e-05,2
-0.171875,-0.539062,0.344591,-0.598886,-1.07813,2.36545e-06,9.86482e-06,2
-0.171875,-0.53125,0.336229,-0.598886,-1.0625,2.35778e-06,9.68568e-06,2
-0.171875,-0.523438,0.327989,-0.598886,-1.04688,2.35031e-06,9.80149e-06,2
-0.171875,-0.515625,0.319871,-0.598886,-1.03125,2.34332e-06,9.85522e-06,2
-0.171875,-0.507812,0.311876,-0.598886,-1.01563,2.3362e-06,9.32933e-06,2
-0.171875,-0.5,0.304002,-0.598884,-1,2.32734e-06,7.68141e-06,2
-0.171875,-0.492188,0.296251,-0.598881,-0.984376,2.31442e-06,4.59778e-06,2
-0.171875,-0.484375,0.288622,-0.598877,-0.96875,2.29525e-06,3.16903e-07,2
-0.171875,-0.476562,0.281114,-0.598873,-0.953124,2.26886e-06,4.21701e-06,2
-0.171875,-0.46875,0.273729,-0.59887,-0.937498,2.23645e-06,7.61657e-06,2
-0.171875,-0.460938,0.266466,-0.598868,-0.921873,2.20137e-06,8.65703e-06,2
-0.171875,-0.453125,0.259325,-0.59887,-0.906249,2.16815e-06,6.77641e-06,2
-0.171875,-0.445312,0.252306,-0.598875,-0.890625,2.14128e-06,2.04295e-06,2
-0.171875,-0.4375,0.245409,-0.598882,-0.875001,2.12442e-06,5.299e-06,2
-0.171875,-0.429688,0.238634,-0.598892,-0.859378,2.12036e-06,1.50642e-05,2
-0.171875,-0.421875,0.231981,-0.598903,-0.843754,2.13083e-06,2.65792e-05,2
-0.171875,-0.414062,0.22545,-0.598914,-0.828131,2.15535e-06,3.77216e-05,2
-0.171875,-0.40625,0.219042,-0.598921,-0.812507,2.1898e-06,4.48535e-05,2
-0.171875,-0.398438,0.212755,-0.598921,-0.796881,2.22623e-06,4.4285e-05,2
-0.171875,-0.390625,0.20659,-0.598912,-0.781255,2.25551e-06,3.54023e-05,2
-0.171875,-0.382812,0.200548,-0.5989,-0.765628,2.27223e-06,2.30742e-05,2
-0.171875,-0.375,0.194627,-0.598895,-0.750002,2.2796e-06,1.83706e-05,2
-0.171875,-0.367188,0.188829,-0.59891,-0.734378,2.2902e-06,3.35185e-05,2
-0.171875,-0.359375,0.183153,-0.598947,-0.718756,2.31903e-06,7.04456e-05,2
-0.171875,-0.351562,0.177598,-0.599001,-0.703135,2.37481e-06,0.000124735,2
-0.171875,-0.34375,0.172166,-0.599013,-0.687509,2.4202e-06,0.000135974,2
-0.171875,-0.335938,0.166856,-0.599042,-0.671884,2.48042e-06,0.000165226,2
-0.171875,-0.328125,0.161668,-0.599055,-0.656258,2.51816e-06,0.000177868,2
-0.171875,-0.320312,0.156602,-0.599041,-0.64063,2.56416e-06,0.000164008,2
-0.171875,-0.3125,0.151658,-0.599042,-0.625004,2.58304e-06,0.000165489,2
-0.171875,-0.304688,0.146837,-0.598976,-0.609376,2.59179e-06,9.8582e-05,2
-0.171875,-0.296875,0.142137,-0.598957,-0.59375,2.59284e-06,7.97239e-05,2
-0.171875,-0.289062,0.137559,-0.598943,-0.578124,2.58766e-06,6.57056e-05,2
-0.171875,-0.28125,0.133104,-0.59893,-0.562498,2.5786e-06,5.33612e-05,2
-0.171875,-0.273438,0.12877,-0.598921,-0.546873,2.56762e-06,4.40172e-05,2
-0.171875,-0.265625,0.124559,-0.598914,-0.531248,2.55594e-06,3.66548e-05,2
-0.171875,-0.257812,0.120469,-0.598908,-0.515623,2.54444e-06,3.06638e-05,2
-0.171875,-0.25,0.116502,-0.598903,-0.499998,2.53382e-06,2.56744e-05,2
-0.171875,-0.242188,0.112657,-0.598898,-0.484373,2.52462e-06,2.14336e-05,2
-0.171875,-0.234375,0.108934,-0.598895,-0.468748,2.51733e-06,1.7773e-05,2
-0.171875,-0.226562,0.105333,-0.598891,-0.453123,2.51234e-06,1.45826e-05,2
-0.171875,-0.21875,0.101854,-0.598889,-0.437498,2.50999e-06,1.17938e-05,2
-0.171875,-0.210938,0.0984968,-0.598886,-0.421873,2.51057e-06,9.36975e-06,2
-0.171875,-0.203125,0.0952619,-0.598884,-0.406249,2.51423e-06,7.29962e-06,2
-0.171875,-0.195312,0.0921491,-0.598882,-0.390624,2.52105e-06,5.5955e-06,2
-0.171875,-0.1875,0.0891584,-0.598881,-0.374999,2.53092e-06,4.29155e-06,2
-0.171875,-0.179688,0.0862897,-0.59888,-0.359374,2.5435e-06,3.44536e-06,2
-0.171875,-0.171875,0.0835431,-0.59888,-0.343749,2.55814e-06,3.1426e-06,2
-0.171875,-0.164062,0.0809186,-0.59888,-0.328124,2.57377e-06,3.50431e-06,2
-0.171875,-0.15625,0.0784161,-0.598881,-0.312499,2.58875e-06,4.69807e-06,2
-0.171875,-0.148438,0.0760358,-0.598884,-0.296873,2.6006e-06,6.94946e-06,2
-0.171875,-0.140625,0.0737775,-0.598887,-0.281246,2.60576e-06,1.05462e-05,2
-0.171875,-0.132812,0.0716412,-0.598892,-0.265619,2.59925e-06,1.58173e-05,2
-0.171875,-0.125,0.0696271,-0.598898,-0.249991,2.57445e-06,2.3057e-05,2
-0.171875,-0.117188,0.0677351,-0.598907,-0.234362,2.52324e-06,3.23547e-05,2
-0.171875,-0.109375,0.0659651,-0.598916,-0.218732,2.4369e-06,4.33022e-05,2
-0.171875,-0.101562,0.0643173,-0.598926,-0.203101,2.30854e-06,5.46134e-05,2
-0.171875,-0.09375,0.0627916,-0.598934,-0.18747,2.13727e-06,6.38305e-05,2
-0.171875,-0.0859375,0.061388,-0.598936,-0.171842,1.93354e-06,6.74993e-05,2
-0.171875,-0.078125,0.0601065,-0.598931,-0.156218,1.7231e-06,6.23113e-05,2
-0.171875,-0.0703125,0.058947,-0.598917,-0.1406,1.54447e-06,4.73931e-05,2
-0.171875,-0.0625,0.0579095,-0.598899,-0.124985,1.43512e-06,2.67868e-05,2
-0.171875,-0.0546875,0.056994,-0.598885,-0.10937,1.40813e-06,9.50953e-06,2
-0.171875,-0.046875,0.0562005,-0.59888,-0.0937475,1.43528e-06,4.27861e-06,2
-0.171875,-0.0390625,0.0555291,-0.598885,-0.078119,1.4631e-06,9.90715e-06,2
-0.171875,-0.03125,0.0549798,-0.598885,-0.0624936,1.47201e-06,1.02368e-05,2
-0.171875,-0.0234375,0.0545525,-0.598867,-0.0468839,1.53348e-06,1.36696e-05,2
-0.171875,-0.015625,0.054247,-0.598837,-0.0312862,1.76775e-06,5.41099e-05,2
-0.171875,-0.0078125,0.0540636,-0.598836,-0.0156642,2.14999e-06,5.6946e-05,2
-0.171875,0,0.0540026,-0.598981,0.000104006,2.07807e-06,0.000147061,2
-0.171875,0.0078125,0.0540636,-0.598976,0.0157298,2.12798e-06,0.000144469,2
-0.171875,0.015625,0.0542468,-0.598963,0.031346,1.98228e-06,0.000129196,2
-0.171875,0.0234375,0.0545522,-0.598962,0.0469743,1.73701e-06,0.000130677,2
-0.171875,0.03125,0.0549799,-0.598958,0.0625994,1.36659e-06,0.000127996,2
-0.171875,0.0390625,0.0555295,-0.598932,0.0781962,1.06704e-06,8.98102e-05,2
-0.171875,0.046875,0.056201,-0.598921,0.0938103,9.07838e-07,7.46043e-05,2
-0.171875,0.0546875,0.0569947,-0.598917,0.109433,7.29381e-07,7.07573e-05,2
-0.171875,0.0625,0.0579102,-0.598889,0.125019,6.99516e-07,2.27952e-05,2
-0.171875,0.0703125,0.0589476,-0.598874,0.14062,9.396e-07,5.83717e-06,2
-0.171875,0.078125,0.060107,-0.59888,0.156255,1.20205e-06,6.3724e-06,2
-0.171875,0.0859375,0.0613886,-0.598884,0.171888,1.37072e-06,1.45773e-05,2
-0.171875,0.09375,0.0627923,-0.598888,0.187522,1.48162e-06,2.46979e-05,2
-0.171875,0.101562,0.0643181,-0.598898,0.203167,1.4694e-06,4.68391e-05,2
-0.171875,0.109375,0.0659663,-0.598902,0.218804,1.30892e-06,6.00535e-05,2
-0.171875,0.117188,0.0677364,-0.598895,0.234417,1.14421e-06,4.61887e-05,2
-0.171875,0.125,0.0696286,-0.598887,0.250023,1.11494e-06,2.51549e-05,2
-0.171875,0.132812,0.0716426,-0.59888,0.265634,1.22331e-06,9.57481e-06,2
-0.171875,0.140625,0.0737787,-0.59888,0.28126,1.38219e-06,1.03895e-05,2
-0.171875,0.148438,0.0760368,-0.59888,0.296884,1.53495e-06,9.8101e-06,2
-0.171875,0.15625,0.0784171,-0.598883,0.312521,1.65816e-06,2.1719e-05,2
-0.171875,0.164062,0.0809195,-0.598883,0.328147,1.71711e-06,2.30439e-05,2
-0.171875,0.171875,0.0835439,-0.598885,0.343779,1.76636e-06,2.99712e-05,2
-0.171875,0.179688,0.0862905,-0.598883,0.359398,1.79503e-06,2.36815e-05,2
-0.171875,0.1875,0.089159,-0.59888,0.375012,1.92398e-06,1.23867e-05,2
-0.171875,0.195312,0.0921496,-0.598885,0.390663,2.00878e-06,3.89688e-05,2
-0.171875,0.203125,0.0952624,-0.598884,0.406285,2.0308e-06,3.52663e-05,2
-0.171875,0.210938,0.0984973,-0.598883,0.421908,1.99393e-06,3.33212e-05,2
-0.171875,0.21875,0.101854,-0.598886,0.437557,2.03493e-06,5.76177e-05,2
-0.171875,0.226562,0.105333,-0.598883,0.453171,1.86348e-06,4.68849e-05,2
-0.171875,0.234375,0.108934,-0.598885,0.468812,1.89839e-06,6.28282e-05,2
-0.171875,0.242188,0.112657,-0.598887,0.484474,2.02078e-06,9.9494e-05,2
-0.171875,0.25,0.116503,-0.598889,0.500136,2.12112e-06,0.000136292,2
-0.171875,0.257812,0.12047,-0.598891,0.515808,2.24906e-06,0.000183469,2
-0.171875,0.265625,0.124559,-0.598889,0.531455,2.29259e-06,0.000205362,2
-0.171875,0.273438,0.12877,-0.598885,0.547045,2.35993e-06,0.000170382,2
-0.171875,0.28125,0.133104,-0.598882,0.562665,2.42937e-06,0.000164843,2
-0.171875,0.289062,0.137559,-0.59888,0.578281,2.53051e-06,0.000156227,2
-0.171875,0.296875,0.142137,-0.598877,0.593835,2.62995e-06,8.45083e-05,2
-0.171875,0.304688,0.146836,-0.598876,0.609448,2.69614e-06,7.30067e-05,2
-0.171875,0.3125,0.151658,-0.598876,0.625064,2.72685e-06,6.36775e-05,2
-0.171875,0.320312,0.156602,-0.598875,0.640679,2.74735e-06,5.36532e-05,2
-0.171875,0.328125,0.161668,-0.598875,0.656294,2.78112e-06,4.39137e-05,2
-0.171875,0.335938,0.166856,-0.598875,0.671912,2.82989e-06,3.67701e-05,2
-0.171875,0.34375,0.172166,-0.598875,0.687532,2.88148e-06,3.22356e-05,2
-0.171875,0.351562,0.177598,-0.598875,0.703153,2.93222e-06,2.78925e-05,2
-0.171875,0.359375,0.183152,-0.598875,0.718772,2.99452e-06,2.21633e-05,2
-0.171875,0.367188,0.188828,-0.598875,0.734392,3.07813e-06,1.69619e-05,2
-0.171875,0.375,0.194627,-0.598875,0.750016,3.16626e-06,1.62659e-05,2
-0.171875,0.382812,0.200547,-0.598874,0.765647,3.21711e-06,2.17276e-05,2
-0.171875,0.390625,0.206589,-0.598873,0.78128,3.19563e-06,2.99604e-05,2
-0.171875,0.398438,0.212754,-0.598872,0.796909,3.10733e-06,3.46351e-05,2
-0.171875,0.40625,0.219041,-0.598872,0.812531,3.0009e-06,3.15929e-05,2
-0.171875,0.414062,0.225449,-0.598873,0.828147,2.93558e-06,2.21204e-05,2
-0.171875,0.421875,0.23198,-0.598875,0.843761,2.94224e-06,1.14636e-05,2
-0.171875,0.429688,0.238633,-0.598876,0.859379,3.01032e-06,4.37667e-06,2
-0.171875,0.4375,0.245408,-0.598877,0.875002,3.10609e-06,2.03975e-06,2
-0.171875,0.445312,0.252305,-0.598876,0.890628,3.19988e-06,2.66247e-06,2
-0.171875,0.453125,0.259324,-0.598876,0.906254,3.27833e-06,4.17771e-06,2
-0.171875,0.460938,0.266465,-0.598876,0.921881,3.33863e-06,5.88985e-06,2
-0.171875,0.46875,0.273728,-0.598875,0.937508,3.37926e-06,7.89669e-06,2
-0.171875,0.476562,0.281113,-0.598875,0.953135,3.39949e-06,9.79737e-06,2
-0.171875,0.484375,0.28862,-0.598875,0.96876,3.40444e-06,1.05961e-05,2
-0.171875,0.492188,0.29625,-0.598875,0.984385,3.40546e-06,9.81684e-06,2
-0.171875,0.5,0.304001,-0.598875,1.00001,3.41248e-06,8.23142e-06,2
-0.171875,0.507812,0.311875,-0.598875,1.01563,3.4265e-06,7.16797e-06,2
-0.171875,0.515625,0.31987,-0.598875,1.03126,3.44089e-06,7.18664e-06,2
-0.171875,0.523438,0.327988,-0.598875,1.04688,3.44958e-06,7.68274e-06,2
-0.171875,0.53125,0.336228,-0.598875,1.06251,3.45277e-06,7.82522e-06,2
-0.171875,0.539062,0.34459,-0.598875,1.07813,3.45381e-06,7.65628e-06,2
-0.171875,0.546875,0.353073,-0.598875,1.09376,3.45193e-06,8.05928e-06,2
-0.171875,0.554688,0.361679,-0.598874,1.10938,3.43994e-06,9.68093e-06,2
-0.171875,0.5625,0.370408,-0.598873,1.12501,3.40994e-06,1.20665e-05,2
-0.171875,0.570312,0.379258,-0.598873,1.14064,3.36119e-06,1.39247e-05,2
-0.171875,0.578125,0.38823,-0.598873,1.15626,3.30244e-06,1.41423e-05,2
-0.171875,0.585938,0.397324,-0.598873,1.17189,3.24748e-06,1.24838e-05,2
-0.171875,0.59375,0.406541,-0.598874,1.18751,3.2086e-06,9.49089e-06,2
-0.171875,0.601562,0.415879,-0.598875,1.20313,3.19255e-06,6.04157e-06,2
-0.171875,0.609375,0.425339,-0.598876,1.21875,3.199e-06,3.16768e-06,2
-0.171875,0.617188,0.434922,-0.598876,1.23438,3.21927e-06,2.05684e-06,2
-0.171875,0.625,0.444626,-0.598876,1.25,3.23621e-06,3.71025e-06,2
-0.171875,0.632812,0.454453,-0.598874,1.26563,3.22851e-06,8.16551e-06,2
-0.171875,0.640625,0.464402,-0.598872,1.28126,3.18028e-06,1.3973e-05,2
-0.171875,0.648438,0.474473,-0.59887,1.29689,3.09079e-06,1.86804e-05,2
-0.171875,0.65625,0.484666,-0.59887,1.31252,2.97682e-06,2.02091e-05,2
-0.171875,0.664062,0.494981,-0.598871,1.32814,2.86457e-06,1.80979e-05,2
-0.171875,0.671875,0.505418,-0.598872,1.34376,2.77661e-06,1.36382e-05,2
-0.171875,0.679688,0.515977,-0.598874,1.35938,2.72238e-06,8.88127e-06,2
-0.171875,0.6875,0.526658,-0.598875,1.37501,2.69762e-06,5.39555e-06,2
-0.171875,0.695312,0.537461,-0.598876,1.39063,2.69068e-06,3.66595e-06,2
-0.171875,0.703125,0.548387,-0.598876,1.40625,2.68994e-06,3.30772e-06,2
-0.171875,0.710938,0.559434,-0.598876,1.42188,2.68799e-06,3.63416e-06,2
-0.171875,0.71875,0.570604,-0.598875,1.4375,2.68214e-06,4.08627e-06,2
-0.171875,0.726562,0.581895,-0.598875,1.45313,2.67266e-06,4.39517e-06,2
-0.171875,0.734375,0.593309,-0.598875,1.46875,2.66068e-06,4.59315e-06,2
-0.171875,0.742188,0.604844,-0.598875,1.48438,2.64613e-06,4.94169e-06,2
-0.171875,0.75,0.616502,-0.598875,1.50001,2.62679e-06,5.74547e-06,2
-0.171875,0.757812,0.628282,-0.598874,1.51563,2.59889e-06,7.09291e-06,2
-0.171875,0.765625,0.640184,-0.598873,1.53126,2.55939e-06,8.70426e-06,2
-0.171875,0.773438,0.652208,-0.598873,1.54688,2.5084e-06,1.00368e-05,2
-0.171875,0.78125,0.664354,-0.598873,1.56251,2.44994e-06,1.0578e-05,2
-0.171875,0.789062,0.676622,-0.598873,1.57813,2.39074e-06,1.00955e-05,2
-0.171875,0.796875,0.689012,-0.598873,1.59376,2.33788e-06,8.69585e-06,2
-0.171875,0.804688,0.701524,-0.598874,1.60938,2.2967e-06,6.75155e-06,2
-0.171875,0.8125,0.714159,-0.598875,1.625,2.26912e-06,4.83098e-06,2
-0.171875,0.820312,0.726915,-0.598875,1.64063,2.25245e-06,3.63456e-06,2
-0.171875,0.828125,0.739793,-0.598875,1.65625,2.23908e-06,3.81159e-06,2
-0.171875,0.835938,0.752794,-0.598875,1.67188,2.21799e-06,5.62044e-06,2
-0.171875,0.84375,0.765917,-0.598873,1.68751,2.17881e-06,8.62986e-06,2
-0.171875,0.851562,0.779161,-0.598872,1.70314,2.11679e-06,1.17572e-05,2
-0.171875,0.859375,0.792528,-0.598871,1.71876,2.03582e-06,1.37316e-05,2
-0.171875,0.867188,0.806017,-0.598871,1.73439,1.94748e-06,1.37236e-05,2
-0.171875,0.875,0.819628,-0.598872,1.75001,1.86618e-06,1.17299e-05,2
-0.171875,0.882812,0.833361,-0.598873,1.76563,1.80352e-06,8.48586e-06,2
-0.171875,0.890625,0.847216,-0.598875,1.78125,1.7645e-06,5.02719e-06,2
-0.171875,0.898438,0.861193,-0.598876,1.79688,1.74732e-06,2.22165e-06,2
-0.171875,0.90625,0.875292,-0.598877,1.8125,1.74555e-06,5.17589e-07,2
-0.171875,0.914062,0.889513,-0.598877,1.82812,1.75119e-06,5.76662e-08,2
-0.171875,0.921875,0.903856,-0.598877,1.84375,1.75718e-06,2.38097e-07,2
-0.171875,0.929688,0.918322,-0.598876,1.85938,1.75879e-06,1.02248e-06,2
-0.171875,0.9375,0.932909,-0.598876,1.875,1.754e-06,1.92333e-06,2
-0.171875,0.945312,0.947619,-0.598876,1.89063,1.74304e-06,2.67112e-06,2
-0.171875,0.953125,0.96245,-0.598876,1.90625,1.72752e-06,3.13325e-06,2
-0.171875,0.960938,0.977404,-0.598875,1.92188,1.70955e-06,3.2919e-06,2
-0.171875,0.96875,0.99248,-0.598875,1.9375,1.69108e-06,3.20323e-06,2
-0.171875,0.976562,1.00768,-0.598873,1.95313,1.67219e-06,8.11189e-06,2
-0.171875,0.984375,inf,inf,inf,inf,inf,0
-0.171875,0.992188,inf,inf,inf,inf,inf,0
-0.171875,1,inf,inf,inf,inf,inf,0
-0.164062,-1,inf,inf,inf,inf,inf,0
-0.164062,-0.992188,inf,inf,inf,inf,inf,0
-0.164062,-0.984375,1.02927,-1.93931,-1.98443,0.010863,1.3639,2
-0.164062,-0.976562,1.00309,-0.575513,-1.95313,1.38295e-06,1.41337e-05,2
-0.164062,-0.96875,0.987892,-0.575513,-1.93751,1.37177e-06,1.41525e-05,2
-0.164062,-0.960938,0.972817,-0.575513,-1.92188,1.36116e-06,1.43372e-05,2
-0.164062,-0.953125,0.957863,-0.575513,-1.90626,1.35181e-06,1.47074e-05,2
-0.164062,-0.945312,0.943031,-0.575514,-1.89063,1.3443e-06,1.52061e-05,2
-0.164062,-0.9375,0.928322,-0.575514,-1.87501,1.33893e-06,1.5734e-05,2
-0.164062,-0.929688,0.913735,-0.575515,-1.85938,1.3356e-06,1.61988e-05,2
-0.164062,-0.921875,0.899269,-0.575515,-1.84376,1.33397e-06,1.65553e-05,2
-0.164062,-0.914062,0.884926,-0.575515,-1.82813,1.33367e-06,1.68274e-05,2
